# LichKingMod → BeiDou 移植清单（由 docs/tools/gen-port-manifest.sh 生成，勿手工增删行）
# 源仓库: /e/Programming/MapleStoryPS/HeavenMS_LichKingMod
# base=b0671161  head=ac7830b5  跳过的格式化提交=91235cf0
#
# 刻意不写生成时间戳：重跑后 git diff 为空 == 分母没变，这个信号比时间戳有用。
# 上次再生成的时间去 git log 查。
#
# disposition 只能是以下六种：
#   ported        已移植      —— evidence 必须填 BeiDou 侧文件路径
#   already-fixed BeiDou 已有 —— evidence 必须填 文件:行号（不填就是垃圾桶）
#   rejected      明确不搬    —— evidence 必须填一句理由。这是终局决定
#   deferred      暂缓        —— evidence 必须填「为什么缓」+「什么条件下重启」
#   noise         格式化/汉化/垃圾
#   pending       还没看
#
# 收工判据是 pending 归零 且 deferred 清单被逐条复核过。
# deferred 不等于做完：它是一笔记在账上的待办，跟 rejected（终局不做）是两回事，
# 不给它单独一档的话，暂缓项会混进 rejected 里再也没人翻出来。
path	area	added	deleted	disposition	evidence
scripts/quest/20514.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/20520.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/20522.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/20526.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/20527.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/20700.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/20710.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/20720.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21001.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21010.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21011.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21012.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21013.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21015.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21016.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21017.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21018.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21100.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21101.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21200.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21201.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21202.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2127.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21300.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21301.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21302.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21303.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21400.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21401.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2148.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2149.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2150.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2151.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21600.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21604.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21613.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21618.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21700.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21703.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21704.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21712.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21716.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21719.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21720.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21729.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21733.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21734.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21735.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21736.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21738.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/quest/21739.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21740.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21741.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21742.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21746.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21747.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21748.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21749.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21750.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21753.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21754.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/21757.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2197.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2230.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2232.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2233.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/quest/2234.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/quest/2245.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2251.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/quest/2257.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2258.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2259.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2260.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2291.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2293.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/quest/2300.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2301.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2302.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2303.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2304.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2305.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2306.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2307.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2308.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2309.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2310.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2314.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2316.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/quest/2322.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/quest/2325.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2327.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2332.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2333.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2334.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/2335.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/29900.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/29901.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/quest/29902.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/29903.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/29906.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/quest/29907.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/quest/29908.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/quest/29909.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/quest/3301.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3303.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3305.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/quest/3306.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/quest/3314.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3320.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3321.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3353.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3354.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3360.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3382.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3452.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3514.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3523.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3524.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3525.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3526.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3527.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3529.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3539.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3714.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3933.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3941.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/3953.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/4659.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/6030.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/6031.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/6032.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/8185.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/8189.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/quest/8219.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/8221.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/8223.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/8224.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/8225.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/8226.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/8227.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/8228.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/8229.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/8230.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/8231.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/8232.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/8233.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/8234.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/8235.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/8236.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/8237.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/quest/8238.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/reactor/2110000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/reactor/2111001.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/reactor/2119001.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/reactor/2119002.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/reactor/2119003.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/reactor/2119004.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/reactor/2119005.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/reactor/2119006.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/reactor/2200002.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/reactor/2201004.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/reactor/2221000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/reactor/2221001.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/reactor/2221002.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/reactor/2401000.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/reactor/2406000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/reactor/2408002.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/reactor/2408003.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/reactor/2619003.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/reactor/2619004.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/reactor/2619005.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/reactor/5411000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/reactor/5511000.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/reactor/5511001.js	script	0	0	pending	含代码改动；只搬逻辑不搬译文
scripts/reactor/8091000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/reactor/8091001.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/reactor/8091002.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/reactor/8091003.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/reactor/8091004.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/reactor/8098000.js	script	0	0	noise	改动可证明只落在字符串字面量与注释内（代码骨架未变）
scripts/event/CentipedeBattle.js	script-new	0	0	pending	BeiDou 两个语言层都没有
scripts/event/KrexelBattle.js	script-new	0	0	pending	BeiDou 两个语言层都没有
scripts/event/YaoSengBattle.js	script-new	0	0	pending	BeiDou 两个语言层都没有
scripts/npc/1002103.js	script-new	0	0	pending	BeiDou 两个语言层都没有
scripts/npc/1022007 .js	script-new	0	0	pending	BeiDou 两个语言层都没有
scripts/npc/1022101_test.js	script-new	0	0	pending	BeiDou 两个语言层都没有
scripts/npc/2081004.js	script-new	0	0	pending	BeiDou 两个语言层都没有
scripts/npc/2140000.js	script-new	0	0	pending	BeiDou 两个语言层都没有
scripts/npc/9000036_accessory.js	script-new	0	0	pending	BeiDou 两个语言层都没有
scripts/npc/9270045.js	script-new	0	0	pending	BeiDou 两个语言层都没有
scripts/npc/9800001.js	script-new	0	0	deferred	缓：留言板的唯一入口脚本（留言收 50 万金币），随 src/server/MessageBoard.java 一并暂缓。BeiDou 两个语言层都没有。重启条件同 MessageBoard；届时要按 §3.5 同时落到 scripts/ 与 scripts-zh-CN/ 两套
scripts/npc/changePassword.js	script-new	0	0	deferred	随 ChangePasswordCommand 一并暂缓
scripts/npc/detectMap.js	script-new	0	0	pending	BeiDou 两个语言层都没有
scripts/npc/detected.js	script-new	0	0	pending	BeiDou 两个语言层都没有
scripts/npc/npcTemplate.js	script-new	0	0	pending	BeiDou 两个语言层都没有
scripts/npc/testScript.js	script-new	0	0	pending	BeiDou 两个语言层都没有
scripts/npc/under_maintenance.js	script-new	0	0	pending	BeiDou 两个语言层都没有
scripts/npc/verifyEmail.js	script-new	0	0	deferred	随 VerifyEmailCommand 一并暂缓
scripts/portal/mahavira_enter.js	script-new	0	0	pending	BeiDou 两个语言层都没有
scripts/portal/treeboss00.js	script-new	0	0	pending	BeiDou 两个语言层都没有
scripts/reactor/5411001.js	script-new	0	0	pending	BeiDou 两个语言层都没有
sql/db_LichKingMod.sql	sql	492	0	pending	需转成 Flyway 迁移，不能直接跑
sql/db_LichKingMod_patch.sql	sql	765	0	pending	需转成 Flyway 迁移，不能直接跑
sql/db_database.sql	sql	73	73	pending	需转成 Flyway 迁移，不能直接跑
sql/db_drops.sql	sql	1	1	pending	需转成 Flyway 迁移，不能直接跑
wz/Etc.wz/BlockReason.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/CashPackage.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/Category.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/ChatBlockReason.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/Commodity.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/Curse.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/DeveloperNpc.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/EmotionEffect.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/ForbiddenName.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/Halloween.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/ItemMake.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/MakeCharInfo.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/MapNeighbors.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/MedalQuestCategory.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/NPT_exception.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/NpcLocation.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/OXQuiz.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/QuestCategory.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/RecommendSkill.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/ScanBlock.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/ScriptInfo.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/Swindle.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/Tips.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Etc.wz/VegaSpell.img.xml	wz	0	0	pending	BeiDou 中文层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Cash/0515.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Cash/0521.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Cash/0536.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Consume/0200.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Consume/0202.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Consume/0204.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Consume/0207.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Consume/0210.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Consume/0212.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Consume/0226.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Consume/0234.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Etc/0400.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Etc/0403.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Etc/0413.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Etc/0416.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Etc/0425.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Etc/0426.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Etc/0428.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Etc/0429.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Etc/0431.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Item.wz/Install/0301.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Map.wz/Back/ShanghaiCN.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Map.wz/Effect.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Map.wz/Map/Map1/102000000.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Map.wz/Map/Map1/105070002.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Map.wz/Map/Map2/211000000.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Map.wz/Map/Map2/211040101.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Map.wz/Map/Map2/230040420.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Map.wz/Map/Map2/240000000.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Map.wz/Map/Map2/240060200.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
wz/Map.wz/Map/Map7/701000000.img.xml	wz	0	0	pending	BeiDou 英文基础层已有同名文件，需 diff 判断改动是否已覆盖
